,job_title,company_name,address,job_description,job_source_url,job_posted_date
59,SR. UI DEVELOPER,Lancesoft Inc.,"White Plains, NY (Onsite)","Responsibilities:
Develop Web pages, forms and repots using Microsoft .Net technology and Java Script frameworks by following responsive design practices
Develop Mobile Apps to run on iOS platform
Perform code reviews to ensure the development artifacts
Follow DevOps CI/CD process by creating test, build and deployment scripts.
Technical .Net experience.
Web UI development experience. Strong understanding of html, JavaScript and CSS is required.
JQuery/JQuery Mobile is required.
Visual Studio 2017, VS 2015, VS2013 / .Net Framework 4.5 is required.
Experience with Dev Express, ASP.Net controls is required.
Experience writing T-SQL stored procedures for SQL and Oracle Databases is required.
Experience in mobile UI and Mobile Frameworks (Angular, Backbone etc.) is preferred.
BS or MS in related industry/field or equivalent experience (Computer Science, Computer Engineering, Information Systems) with around 5+ years of progressive UI Development experience, diagnosing/correcting issues, managing security vulnerabilities, and maintaining compliance with industry security standards under minimal direction.

*//
EEO Employer
Minorities/ Females/ Disabled/ Veterans/ Gender Identity/ Sexual Orient
//*
RECOMMENDED SKILLS
Angular4 Asp.Net Core Css Computer Engineering Continuous Integration Dev Ops",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
60,SECURITY CONSULTANT,Lancesoft Inc.,"Austin, TX (Onsite)","Experience required – 8+ years
Conduct technical security assessments for business and technology stakeholders, include assessments to determine the risks pertaining to enterprise cloud application and cyber architectures followed with remediation advisory and risk governance.
HIPPA Certified auditor or HIPPA Compliance assessment
New Product Security evaluation of all licensed apps and new vendor SaaS products prior to the vendor on-boarding, covers multi-tenant architectures, data segmentation/encryption, service interface, platform security, SAML/OAuth SSO integration for apps, data security, column level and application-level encryption, review of admin access to applications, etc.
Provide remediation consulting service to client’s risk treatment plans on security issues identified during adoption of new technology, internal & external assessment findings and regulatory updates by collaborating with developers, business and system owners.
Provide weekly report to Client on the findings identified.

*//
Diversity, Equality, and Inclusivity – This means a deep commitment to each other equally, in an open, diversified team environment. We strive to be as diverse as the clients and employees we partner with. We embrace people of any race, ethnicity, national origin, religion, gender identity, and sexual orientation. LanceSoft is a certified Minority Business Enterprise (MBE).
//*
RECOMMENDED SKILLS
Assessments Auditing Consulting Cryptography Data Security O Auth 2.0",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
61,SERVICENOW DEVELOPER,Lancesoft Inc.,"McLean, VA (Onsite)","Duration: 6-12 Months
Position: Mclean, VA (Remote)

Job Responsibilities:
Extensive experience with ScheduAll - Configuring, Designing, Deploying, Upgrading, and/or Migrating to/from ScheduAll

Experience with systems integration in ServiceNow CMDB and Kafka


Assessing Intelsat’s deployment and utilization of ScheduAll to determine if Intelsat will remain on ScheduAll, move to a different 3rd party vendor,
or develop that functionality within the different platforms at Intelsat
Determine if the functionality in ScheduAll can be developed in ServiceNow, Oracle ERP, and Salesforce
Assess 3rd Party Vendors with similar functionality and support as ScheduAll (ex. MediaPulse).
Determine if the functionality in ScheduAll is available in the 3rd Party Vendors, and if that vendor’s platform integrates into ServiceNow.
Build the requirements for maintaining and upgrading the existing ScheduAll environment, migrating to a different 3rd party vendor, or developing LOE
to transition into Intelsat’s existing ServiceNow, Oracle, ERP, and Salesforce deployments.
Ensure Project details and updates are well communicated and deliverables are on-time and on-budget with minimal room for error or slippage
Ensure successful launch of the project.

RECOMMENDED SKILLS
Servicenow",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
62,CYBER SECURITY SR ANALYST,Lancesoft Inc.,"Groton, CT (Onsite)","Location: HM is looking for someone close to Groton, CT and New London, CT (so in between).
Contract Length: 2 + Years
Contract to Hire: Yes, based upon performance
Job Description:
Evaluates, tests, recommends, develops, coordinates, monitors and maintains cyber security systems, policies and procedures, including access management for hardware, firmware and software.
Achieve the productivity metrics associated with their position.
Including but not limited to QRADAR and its function and integration.
Key Responsibilities:
Responsible for the identification, tracking and management of enterprise risks.
This includes performing risk assessments and measuring the success and effectiveness of mitigation efforts.
Identifies, evaluates, tests and implements appropriate security products, tools, and systems to establish and ensure a secure infrastructure.
Articulates security policies, guidelines and standards to customers and developers.
Able to apply theories, concepts, principles, and methodologies to difficult but conventional assignments.
Assignments are given in terms of objectives to be met.
Works independently within an established framework.
Evaluates, tests, recommends, develops, coordinates, monitors and maintains information systems (IS) and cyber security policies, procedures and systems, including access management for hardware, firmware and software.
Ensures that IS and cyber security architecture/designs, plans, controls, processes, standards, policies and procedures are aligned with IS standards and overall IS and cyber security.
Identifies security risks and exposures, determines the causes of security violations and suggests procedures to halt future incidents and improve security.
Develops techniques and procedures for conducting IS and cyber security risk assessments and compliance audits, the evaluation and testing of hardware, firmware and software for possible impact on system security, and the investigation and resolution of security incidents.
Implements IS and cyber security policies and takes measures against intrusion, frauds, attacks or leaks.
Has working knowledge and experience in own discipline.
Continues to build knowledge of the organization, processes and customers.
Performs a range of mainly straightforward assignments.
Uses prescribed guidelines or policies to analyze and resolve problems.
Receives a moderate level of guidance and direction
Key Qualifications:
Requires a Bachelors Degree in Security, Networking, Technology and a minimum of 5 years experience or the R equivalent.
Prior work experience
MUST have experience supporting, installing, maintaining, configuring, upgrading, and deploying QRADAR.
Current DOD clearance is required.
RECOMMENDED SKILLS
Architecture Auditing Computer Security Firmware Information Systems Infrastructure Management",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
63,MAINFRAME SYSTEMS ANALYST,Lancesoft Inc.,"Austin, TX (Onsite)","Title: Mainframe System Analyst
Location: Austin, Texas
Duration: 10+ Months
The Candidate will perform highly complex mainframe computer systems analysis work. The candidate will successfully install and upgrade z/OS operating system software and related IBM program products such as Db2, and 3rd party software, as required; provide oversite of the mainframe systems software environment; and the implementation of technology solutions. Work involves the upkeep, configuration, and reliable operation of mainframe systems. Oversees the development of operating procedures for technical support, troubleshooting, maintenance, and innovative systems administration techniques. Provides guidance in troubleshooting and solving complex problems related to mainframe system software and hardware incident and problem calls, and the processing of service requests and tasks. Supports projects that cross functional agency systems and other state entities that require coordination, planning, and scheduling during project development and implementation.


The Candidate must be able to:
Manage the IBM mainframe environment and related 3rd party software products
Plan, install, maintain, upgrade, and administer IBM and 3rd party mainframe related software products and provide documentation for all software changes.
Coordinate testing, debugging, and preparing of test data, and interact with technical and non- technical staff in the coordination of changes
Coordinate mainframe change requests and implement during Sunday maintenance (5 am to 10 am)
Provide technical support for users and mainframe software developers for related issues
Research mainframe related problems, technical or performance related, and implements solutions
Provides utilization, performance reports and other reports as requested by management
Deliver tested, production-ready software solutions that meet strict availability requirements in a large-scale enterprise environment
Provide guidance and knowledge sharing to existing staff
Participate in and perform mainframe disaster recovery activities for section including but not limited to, participating in disaster recovery hot site exercises, and managing the mainframe systems related jobs and schedules and updating documentation
Oversees studies and the preparation of reports that include study findings, recommendations, and instructions for proposed system implementations; formulates logical descriptions of problems; and devises and implements optimum solutions
Manages work activities for short and long range for mainframe related assignments, communicating with management and other team members in a professional, timely and effective manner. And performs other related duties as assigned.
II. CANDIDATE SKILLS AND QUALIFICATIONS
8 Required Experience supporting IBM mainframe z/OS environment and related 3rd party software products
8 Required Experience with DB2 for z/OS
8 Required Experience coordinating the testing, debugging, and preparing of test data and interacting with technical and non-technical staff in the coordination of changes
8 Required Experience with Mainframe Utilities
8 Required Experience with Systems Software
8 Required Experience with utility programs and products including: IDCAMS, CLISTS/REXX, SORT, TSO, JCL
8 Required Experience completing system documentation
8 Required Experience with MVS/JCL
8 Required Experience with coaching, mentoring and knowledge transfer to team members and other personnel as required
5 Required Experience with Workload Manager (WLM)
5 Required Experience with Control/M for z/OS or an equivalent job scheduler
5 Required Experience with highly complex application security requirements
6 Preferred Experience with CICS Transaction Server for z/OS
6 Preferred Experience with JES3 and/or JES3Plus
4 Preferred Proficient with the Microsoft Office products, including Outlook, TEAMS, Microsoft Project, Word, Visio, Excel and PowerPoint
4 Preferred Experience supporting IBM Enterprise COBOL for z/OS
4 Preferred Experience with Mainframe Telecommunication, TCP/IP
4 Preferred Experience with Encryption, such as Megacryption
2 Preferred Experience with IBM’s TKE
2 Preferred Experience with CICS Web Services
2 Preferred Knowledge of IDz, Eclipse for Mainframe
2 Preferred Experience with Mainframe Change Control products (BMC ISPW or equivalent)
2 Preferred Experience with Rocket’s Shadow or Rocket DV
RECOMMENDED SKILLS
Application Security Cobol (Programming Language) Communication Cryptography Customer Information Control System (Cics) Debugging",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
64,"ENGINEER, SENIOR",Lancesoft Inc.,"San Diego, CA (Onsite)","Job Description: Design and implementation of front-end and back-end software solutions for data science projects Development of applications that cater to a variety of internal and externally facing multi-disciplinary projects that focus on advancing technologies Requirements, testing and documentation of solutions Identification of opportunities for process improvement Recommendation of technology solutions for the business problems and requirements of our customers Staying on top of current trends in technology to ensure that we pick the best strategy for each project All employees are expected to actively support diversity on their teams, and in the Company
All employees are expected to actively support diversity on their teams, and in the Company.

Minimum Qualificationsframeworks (i.e. React.js, Angular 2+, or Vue.js)
At least two years of experience with Python, and excellent object-oriented programming skills
Experience designing, developing and maintaining production APIs using frameworks such as Flask, Django or Nodejs Fluidity in common software engineering practices, e.g. source management with git or similar
Experience migrating VB.NET, Web Forms, Entity Framework projects
Solid understanding of database principles and SQL experience
Experience with unit testing Strong communication skills and the ability to convey ideas and progress to both technical and non-technical people
Bachelors degree in Computer Science or related technical field

Preferred Qualifications
Experience creating and deploying applications using Docker
Experience using cloud-based platforms such as Amazon Web Services (AWS) or similar
Experience working with data warehouses and Redshift is a plus
Experience working in a UNIX/Linux environment Telecom domain skills, such as wireless protocol analysis
Masters degree in Computer Science or related

Keywords
Full stack, backend, front end, javascript, es6, react, python, flask, web services, angular,sqlalchemy,webargs,marshmallow,semantic ui,design,wireframes

Educational Requirements
Required: Bachelor's, Computer Science
Preferred: Master's, Computer Science or equivalent experience
Comments for Suppliers: 02/16 - New request; Position will support remotely until the WFH policy is lifted. At that time candidate is expected to be available for onsite work as needed. Seeking Full Stack Developer with experience migrating VB.NET, Web Forms, Entity Framework projects.
RECOMMENDED SKILLS
Api Amazon Redshift Amazon Web Services Asp.Net Core Cloud Computing Communication",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
65,AZURE ARCHITECT,Lancesoft Inc.,"Dallas, TX (Onsite)","Job Description
Expertise with Azure Active Directory VNETs NSGs ASGs OAuth and Open
ID Connect Azure traffic manager CDN App Gateway and load balancers CICD
DevSecOps setting up and managing Build and release pipelines
Understand existing application architecture and solution design
Design individual components and develop the components
Work with other architects leads team members in an agile scrum environment
Hands on development, Design and develop applications that can be hosted on Azure cloud
Design and develop framework and core functionality
Identify the gaps and come up with working solutions
Understand enterprise application design framework and processes
Lead or Mentor junior and/or midlevel developers
Review code and establish best practices
Look out for latest technologies and match up with EY use case and solve business problems efficiently
Ability to look at the big picture
Proven experience in designing highly secured and scalable web applications on Azure cloud
Keep management up to date with the progress
RECOMMENDED SKILLS
Scrum (Software Development) Agile Software Development Azure Active Directory Applications Architecture Management",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
66,DEP - TAS1,Lancesoft Inc.,"Dauphin County, PA (Onsite)","Title: .NET Core / Angular developer
Location: Dauphin County, PA
Duration: 03+ Months

Description:
The Department of Environmental Protection is seeking an experienced .NET Core / Angular developer to join West Nile Virus team.
This posting is for two positions - The Department of Environmental Protection is seeking an experienced .NET Core / Angular developer to join West Nile Virus team.
Responsibilities and Duties:
8 + years of software Development Experience
3 + years of .Net Core Experience
3+ years of Angular
Should be Good in core concepts and have hands on experience in building components, using services, UI components/directives, modules, dependency injection, routing, lazy loading etc.
Design, develop, test, build software code to provide new functionality and extend existing code base.
Experience of .NET Framework, .NET Core, MVC, Web API, C#
Visual Studio 2017 or newer – 7 Years (combined)
Experience with the Agile Scrum frameworks.
Strong understanding of object-oriented programming
Skill for writing reusable libraries
Familiar with various design and architectural patterns
Delivering a complete front-end application.
Collaborate with other team members and stakeholders
Ensure the technical feasibility of UI/UX designs
Proficient understanding of cross-browser compatibility issues and ways to work around them.
Communicating with external web services.
Work in an agile team environment.
Manage and complete assigned tasks in TFS/VSTS/Azure DevOps.
Strong communication skills; both written and spoken.

Required Skills:
.NET: 8 years
.NET Core: 3 years
ASP.NET WEB API: 3 years
MVC: 3 years
Angular: 3 years
C#: 7 years
Oracle Data Provider - ODP.NET
Oracle / PL SQL - 6 Years
Service Oriented Architecture (SOA) experience 5 years
Working with Web app frameworks (Angular, ASP.NET Core, Typescript)
Responsive Web Design (Bootstrap, Angular Material UI, HTML5 & CSS3 development)
Angular Development / Node/ Package Managers npm, Web sockets
Type Script 1.x / 2.x is must
Knowledge of standard web security practices, such as CORS
Experience with version control tools (VSTS, GIT, Azure Devops)
RECOMMENDED SKILLS
.Net Framework Agile Methodology Angular Material Angular4 Architectural Patterns Asp.Net Core",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
67,JAVA DEVELOPER,Lancesoft Inc.,"Alpharetta, GA (Onsite)","Job Description...
Required Technical Skills:
Core Java, J2EE, Spring, Multithreading and Unix
Hibernate - Rest based Web services - Relational database
knowledge/SQL - DB2 preferred
Agile/DevOps experience - Analytical / Quantitative
Background (Advanced degree in Quant Finance, Math, Physics or Engineering)
Required Skills:
Minimum 9+ years of progressive experience developing software using Java
Bachelors degree from an accredited college/university or equivalent work experience
Experience perform unit testing and troubleshooting java applications
Prior knowledge implementing design patterns in Java
Proven communication skills (in person, phone, and email)
Ability to multi-task and work against deadlines/priorities
A sense of ownership and desire to take on an expanded role over time
Advanced problem solving skills and the ability to deal
RECOMMENDED SKILLS
Agile Methodology Analytical Communication Design Patterns Dev Ops Engineering",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
68,SOFTWARE DEVELOPER 2,Lancesoft Inc.,"Austin, TX (Onsite)","Job ID: 30222CAPPSMule2
Title: Software Developer 2
Location: Austin, TX 78701
Duration: 12 months
Client: Office of the Attorney General of Texas

Job Description:
Client requires the services of 1 Software Developer 2, hereafter referred to as Candidate(s), who meets the general qualifications of Software Developer 2, Applications/Software Development and the specifications outlined in this document for the client.
The Programmer will engage in application development activities related to the OAG’s Enterprise Service Bus Modernization Project, also known as Mulesoft. A successful candidate will have the ability to program in Mulesoft within the AnyPoint platform, as well as provide solutions for technical challenges and work effectively with our technical staff.

Key responsibilities include:
Appraise existing processes and new requirements to establish methods to successfully implement integration services in the targeted environment(s)
Confer with the OAG team lead in analysis, migration, and resolution to any technical challenges
Observe project reporting requirements in communication of the progress toward completion of assignments
Coordinate with the OAG team lead and OAG Test team in verification of migration success
Assisting in creating overall testing approach and test scenarios
RECOMMENDED SKILLS
Testing Software Development Verification Application Development Integration",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
69,GSD AMERICAS SOFTWARE CONTRACTOR,Lancesoft Inc.,", CO (Onsite)","Job Title : GSD Americas Software Contractor
Duration: 3 + months
Location : Colorado (Remote)

Job Description:
Previous experience with Client is highly desired
Looking for an experienced C#/Visual Studio software developer
Previous experience with Client as a software developer is highly desired
Previous experience with Client Test Automation Platform (TAP) is highly desired
Strong customer facing skills highly desired

Requirements:
Previous experience with Client is highly desired
Looking for an experienced C#/Visual Studio software developer
Previous experience with Client as a software developer is highly desired
Previous experience with Client Test Automation Platform (TAP) is highly desired
Strong customer facing skills highly desired

EOE: All Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected.
RECOMMENDED SKILLS
C Sharp (Programming Language) Test Automation Studio Software Microsoft Visual Studio",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
70,SENIOR SOFTWARE DEVELOPER,Lancesoft Inc.,"Allen, TX (Onsite)","Job Title: Senior Software Developer
Job ID: 12158464
Duration: 6+ Months Contract to Hire.
Location: Allen, TX
Job Description
Java-Node Developers are engaged in all phases of the software development lifecycle which include gathering and analyzing user/business system requirements responding to outages and creating application system models. Developers primary functions are to design, develop, document, test and debug new and existing software systems and/or applications for internal use, perform defect corrections (analysis, design, code). In addition, Developers participate in design meetings and consult with business clients to refine, test, and debug programs to meet business needs, and interact and sometimes direct third-party partners in the achievement of business and technology initiatives.
Incumbents display a proficiency that allows them to begin to mentor others (third party and internal resources) on procedural matters.
Mandatory Technical / Functional Skills
7+ years of professional JavaScript development
Understanding the nature of asynchronous programming and its quirks and workarounds
Comfortable working through the entire stack from user interface through systems levels
Understanding accessibility and security compliance
Experience in consuming web services (REST) and processing data (JSON) .
Experience with SQLite, NoSQL, Redis or other databases
Proven experience in building API services using NodeJS Express and related frameworks.
Good understanding on NodeJS asynchronous runtime.
Good understanding on JS concepts on callbacks and closures.
Experience in debugging issues related to memory leaks.
Experience in building highly scalable and high throughput services with sub second response times
Java, J2EE
Roles and responsibility
Experience working in a collaborative team environment.
Ability to understand and analyze issues across multiple vendors and interfaces.
Meet project objectives, providing systems that operate in a cost-effective manner.
Respond to problems in a timely, effective manner.
Work with key members of the management team to define and drive technical strategy .
Stay abreast of advancements in eCommerce technologies in order to determine relevance and possible impact to existing system.
Desirable Technical / Functional Skills
Experience with building NodeJS REST APIs
Knowledge of MongoDB/NoSQL
Experience with SQL queries
Additional programming skills either Java 1.8 or .Net

Virendra Rajpurohit
Recruiting Executive | LanceSoft Inc

Phone
(703) 936-5539
Web [ Link removed ] - Click here to apply to Senior Software Developer Email [ Link removed ] - Click here to apply to Senior Software Developer
13454 Sunrise Valley Dr, Herndon, VA, 20171

RECOMMENDED SKILLS
.Net Framework Api Asynchronous Programming Business Requirements Computer Programming Databases",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
71,SR. BUSINESS ANALYST,Lancesoft Inc.,"Harrisburg, PA (Onsite)","Title: Sr. Business Analyst
Location: Harrisburg, PA
Duration: Contract – Full time

Job Description:
The incumbent in this position will be responsible for assigned Business Analyst related functions in the areas of: Business Process Reengineering (BPR); Business Architecture Modeling; Business Analysis; Work in cooperation with Project Management; Liaison with Business Partners program areas; collection and documentation of system requirements; coordinating and facilitating Joint Application Development (JAD) or Detail Design Sessions (DDS); Component Integration Testing (CIT); organization of the User Acceptance Testing (UAT) including creation of Test Scripts; use of specialized software for tracking system changes, maintaining documentation, organizing testing efforts; creation of training and standard operating procedures materials.
The Department of State desires an experienced business analyst to help oversee this mission-critical modernization project. This is a two-year project that will require a significant amount of time to coordinate with agency’s program area, Software development vendor and EBR delivery center. Prior experience in Software Development and Implementation project is required. Familiarity with Project Management methodologies and/or managing & tracking a project against a project plan is also a plus.
Incumbent will work closely with the assigned Project Manager and must be able to help coordinate activities and staff schedules and support the Project Manager in keeping the project on track and on a very strict timeline. The incumbent may be required to assist the PM with small tasks to ensure project is on schedule and suggest or coordinate corrective action if it is behind schedule.
Incumbent must be organized, self-motivated, able to meet deadlines and capable of working on multiple tasks at one time. Must also be able to effectively communicate, verbally, in writing, or via electronic media, and facilitate collaboration across the full range of executive, business, and technical resources.
The incumbent has advanced analytical lead responsibility for the following activities within the assigned project.
Plan, coordinate and facilitate session reviews of existing system and potential new system and/or system requirements.
Business Data Modeling; identify data and data relationships and processes for inputs, outputs, roles, tasks, barriers, and constraints.
Document business process requirements and process diagram flows, review business policy and procedure documentation, create/update documentation as needed and review with business partner and IT administrator resources.
Plan, organize, perform, and coordinate testing efforts to include test plan, creation, and execution of test scenarios for system integration testing (SIT) and User Acceptance Testing (UAT).

Performs Business Process Reengineering (BPR) including assessment of existing business processes (As-Is Assessment), determination of future state (To-Be Assessment and Requirements), BPR gap analysis and assessment, and the general and detailed system design activities needed to support the business systems.
Research, coordinate, write and/or present training and Standard Operating Procedures (SOP) materials at (low) technical and non-technical levels.
Acts as a liaison between the stakeholders to foster a productive relationship between busines partner and IT administrator resources. Possess the ability to interact with various staff levels including senior executive managers.
Analyzes Requests and determines complexity, priority and level of effort needed for resolutions. Performs efforts to implement corrective solutions to issue (s) identified. Escalates requests, as needed, to appropriate roles including the Project Manager, Technical Lead, or Application Developers.

Confidentiality Policy
The incumbent of this position is required to adhere to the Office of Information Technology Data Confidentiality Policy. This agreement is distributed electronically; it must be acknowledged at the start of employment—upon initial sign-on to the network—and acknowledged as requested thereafter. The incumbent will not only need to comply with this policy but will be expected to act with professionalism and discretion regarding any project tasks, scheduling or other knowledge obtained during activities assigned.
Decision Making
Work is performed using initiative and judgment in managing the information technology assignments. Work is reviewed for effectiveness through periodic reports, conferences and achievement of organization objectives by an administrative supervisor.
Skill Required/Desired/Highly Desired Amount of experience
Experience using formal requirements gathering methodologies Required 10 years,
Experience developing business, functional, and non-functional requirementsRequired10 years,
Experience developing Requirements Traceability Matrix Required 7 years,
Experience developing Training and Standard Operating Procedures (SOP) materials Required 7 years,
Experience working to facilitate collaboration across the full range of executive, business, and technical resources required 7 years,
Experience with testing efforts to include test plan, test scenarios for SIT and UAT and organizing users to facilitate effective tests. Required7 years
Experience working on state government projects/assignments Highly desired,
4-year college degree or equivalent Required,
Business Analyst Certification (certification from an accredited organization like IIBA) – please provide details Highly desired,
Experience with Agile methodology Required 7 years,
Experience with Microsoft Vision and Project software and Team Foundation server (Dev Ops version)Required 7 years,
Experience with PM methodologies and/or managing & tracking a project against a project plan Highly desired.
Thanks & Regards.
Tushar Pawar
Technical Recruiter
Direct: 703-844-7603 | Fax: 703-935-0339 |
[ Link removed ] - Click here to apply to Sr. Business Analyst | [ Link removed ] - Click here to apply to Sr. Business Analyst
[ Link removed ] - Click here to apply to Sr. Business Analyst

RECOMMENDED SKILLS
Administration Agile Methodology Business Analysis Business Architecture Business Process Improvement Business Processes",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
72,PHP DEVELOPER,Lancesoft Inc.,"Oakland, CA (Onsite)","Involved in the development of server/OS/desktop/mobile applications and services including researching, designing, developing specifications for designing, writing, modifying, testing, debugging, troubleshooting and maintaining source code. Also having direct or related involvement in designing related databases, user interfaces, integration to other systems/applications, content or multimedia processes. Work includes analysis and design to post-production processes, quality assurance, maintenance and documentation.
Generic Scope
Experienced professional who knows how to apply theory and put it into practice with in-depth understanding of the professional field; independently performs the full range of responsibilities within the function; possesses broad job knowledge; analyzes problems/issues of diverse scope and determines solutions.
Looking for developer to do some development work
Majority programs and applications are PHP.. some are ETL.
Main platform is LAMP.
RECOMMENDED SKILLS
Databases Testing Documentation Lamp (Software Bundle) Information Technology Analysis",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
73,SR JAVA DEVELOPER,Lancesoft Inc.,"Detroit, MI (Onsite)","Top Required Skills:
Remote Position - Should have a great internet connection
Java 8
SQL (Sybase ASE, Microsoft SQL Server, Oracle 12c)
Spring framework (core, batch, MVC)
Web services & web applications (Java EE & Spring, SOAP, REST, JavaScript, jQuery)
Required Skills/Experience - 5 Plus years
Working with applications deployed in Unix/Linux environments
Application integration solutions within an enterprise or equivalent environment
Batch and real-time solutions
Relational databases including SQL and stored procedures
Procedural, object-oriented, and functional design and development
Experience with Provider or Payer Health care systems
Education/Certifications
Bachelor degree preferred but not required with relevant experience Computer Science, Software Engineering, or equivalent
RECOMMENDED SKILLS
Application Integration Architecture Functional Design Information Technology J Query Java (Programming Language) Java Platform Enterprise Edition (J2 Ee)",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
74,SALESFORCE DEVELOPER,Lancesoft Inc.,"Philadelphia, PA (Onsite)","Job Description...
Skills/Experience:
1. Salesforce development experience:
a. Knowledge in declarative coding, Apex triggers and coding and overall in depth salesforce platform knowledge
b. Experience in developing lightning components
2. Prefer 4+ years' experienceminimum
3. Integration experience
4. Ability to develop take a technical design and work to fruition
5. Ability to work multi sub tasks within a workstream
RECOMMENDED SKILLS
Engineering Design Process Lighting Oracle Apex Salesforce.Com",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
75,WEB DEVELOPER I,Ronin Staffing,"Los Angeles, CA (Onsite)","Position Title: Web Developer I #12325
Rate: DOE
Location: Los Angeles, CA 90095
Duration: Direct Hire
Job Description:
Incumbent will develop, update, and maintain applications and APIs for the collection and transmission of health data via web-based and mobile platforms, including the development of user interfaces for web-based and mobile platforms.
Application development including capturing streaming data. Ensures research applications meet the latest web accessibility and security standards, communicating developments with all relevant stakeholders as needed. Supports software application development and maintenance.
Minimum Education:
•Bachelor of Science in Computer Science, Information Systems, Computer Engineering, or related field
Minimum Experience/Accountabilities:
Basic Qualifications:
MUST HAVE: longevity in work history
2+ years experience in application development and testing
1+ years of experience in deploying applications on iOS and/or Android platforms
1+ years experience in SDLC implementation
Ability to create support documentation for all new applications
Strong teamwork
Proven knowledge of the most current security and web development programming languages
Creates web/mobile applications that address all phases of SDLC (software development life cycle)
Develop and implement comprehensive application testing procedures and tools
Creates and updates rich software documentation for web/mobile applications
Assist in updating application development policies to ensure that all future applications meet the latest technical requirements
Applications and Mobile Applications to provide actionable analytics for research to act upon (e.g. stickiness of app)
Additional Qualifications:
Experience with healthcare data
Experience with research workflows in healthcare
Demonstrated experience working with research and development teams
Knowledge or experience of Back-end software development is a plus
RECOMMENDED SKILLS
Api Backend Communication Computer Engineering Data Analysis Data Streaming",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
