job_title,company_name,job_source,address,job_type,job_source_url,job_description,job_posted_date
Process/Application Engineer,Tech Observer,Ziprecruiter,"Irvine, CA",Contract,https://www.ziprecruiter.com/ek/l/AAIkiWxrA8kTWrHrGtc1loJaRP-Da_swqJG6H5f-D7PrJhjFMd9wRFRWTlQ9sedLzy4Z1_Swa4h6qhzbIyX9jpFYFaprbpWxSlfAmIgW1r_XkvVlJBLja5qjXLseee-UCqRuHaJGkcg4X_d1D_yATUjAYV3jEcQI2I5mW3Nh--1PE-FU2Koyj5zR1gU0-ZUXRUPf?pageType=perl_serp,,Today
Network / System Engineer,Genesis10,Ziprecruiter,"Chandler, AZ",Contract,https://www.ziprecruiter.com/k/l/AAI7FdsSglQOqAzKK1AWur3aZERJPaJA3Ynnn6FP3tPQyKnBeEjFGYbZZOugmVo8yp3d47Mh3-3pFS4XfqbKvpD9IbvmR_T2gEOiwa3ErQ3kagRkxS7Mqh_wLRpRPyYQk5bluEEuGpBwzemHuQ6eocsOmymSE2sU6q1Dy6dTUBfBv0LvhZAjM_DX7sVLRrqAF8_L?pageType=perl_serp,"Genesis10 is currently seeking an Network/System Engineer with our client in the financial industry located in Chandler, AZ. This is a 12 month + contract position.

Responsibilities:
Work closely with Information Technology professionals within the company to ensure hardware is available for projects and working properly
Provide detailed specifications for proposed solutions including time and scope involved
Assist other department engineers in creating practical demonstrations of proposed solutions and demonstrating them to other members of the team
Establish a framework for necessary contributions from various departments and facilitate their collaboration
Analyze current technologies used within the company and develop steps and processes to improve
Document and monitor requirements needed to institute proposed updates in relation to customer experience
Work alongside project management teams to successfully monitor progress and implementation of initiatives
Account for possible project challenges or constraints and proactively seek to manage challenges
Qualifications for Solutions Engineer
Managing changes, defects, and projects across various testing and PROD environments

Requirements:
Degree in Computer Science, Electronics, Communication, Information Technology
Minimum 7-10 years of hands-on experience in the relevant areas, particularly in the Financial domains
5 years of hands on Job Skills
Competitive Windows SysAdmin and IIS Admin Skills
Knowledge to manage data on the RDBMS' (includes data analytics)
Power Shell scripting
Ability to plan, design, create programs, and document through AGILE framework
Application Container knowledge (.NET/IIS)
Ability to design and develop application and architectural solutions for complex technology problems using available and emerging technologies
Self driven, generalist, innovative, result-oriented, motivating, leadership, and Project management skills
Experience developing IT and cloud infrastructure
Up to date understanding of best practices regarding system security measures
Experience with software engineering, customer experience, and design architecture
Advanced understanding of business analysis techniques and processes
Extensive knowledge and experience working with various operating systems
Professional work experience in analyzing computer hardware and software
Ability to work with various departments to facilitate the orderly execution of a proposed project plan

Desired Skills:
Master's degree in Computer Science or Software Engineering preferred
Project development and leadership skills are preferred
JAVA Full Stack Development on UNIX and Windows
Automation on Windows automation (Power Shell, Bladelogic, etc.)
DEVOPS (Environment Management and Application Releases on Windows)
App middleware Architecture (IIS/.NET) on Java
Network architecture
Hardware architecture

Pay Range: $63.68-$71.68

Only candidates available and ready to work directly as Genesis10 employees will be considered for this position.

If you have the described qualifications and are interested in this exciting opportunity, please apply!

About Genesis10:
Ranked a Top Staffing Firm in the U.S. by Staffing Industry Analysts for six consecutive years, Genesis10 puts thousands of consultants and employees to work across the United States every year in contract, contract-for-hire, and permanent placement roles. With more than 300 active clients, Genesis10 provides access to many of the Fortune 100 firms and a variety of mid-market organizations across the full spectrum of industry verticals.

For contract roles, Genesis10 offers the benefits listed below. If this is a perm-placement opportunity, our recruiter can talk you through the unique benefits offered for that particular client.

Benefits of Working with Genesis10:
Access to hundreds of clients, most who have been working with Genesis10 for 5-20+ years.
The opportunity to have a career-home in Genesis10; many of our consultants have been working exclusively with Genesis10 for years.
Access to an experienced, caring recruiting team (more than 7 years of experience, on average.)
Behavioral Health Platform
Medical, Dental, Vision
Health Savings Account
Voluntary Hospital Indemnity (Critical Illness & Accident)
Voluntary Term Life Insurance
401K
Sick Pay (for applicable states/municipalities)
Commuter Benefits (Dallas, NYC, SF)
Remote opportunities available

For multiple years running, Genesis10 has been recognized as a Top Staffing Firm in the U.S., as a Best Company for Work-Life Balance, as a Best Company for Career Growth, for Diversity, and for Leadership, amongst others. To learn more and to view all our available career opportunities, please visit us at our website.

Genesis10 is an Equal Opportunity Employer. Candidates will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.",just now
Construction Project Engineer,Lumicity,Ziprecruiter,"Houston, TX",Contract,https://www.ziprecruiter.com/ek/l/AAJYXKTnPIQbd9pPi_AIJrz0MtpiVXb9JLL5H4pxFL2NNcye2WNzcSmPmySHMnXrYR7qkjDlAxMukhcYmX_7WqM9HhLhiw5tG6w3-u2RXCE4RDPLkGlNBUzajETudW4lQS2OpgbVbpwoSgl1dUp3vh0Wn8GgfIPddpzhspmMYwzUuzOBiOBoCLrrGeQN_o0YC0bb?pageType=perl_serp,,Today
Sr. UI Engineer,"IDR, Inc.",Ziprecruiter,"Englewood, CO",Contract,https://www.ziprecruiter.com/ek/l/AAJ8ZphecPI_nVU3GSXyzVto2JIrPAveR8s2Vpl5aBAaFG2TUmWreldoy0dAqDFG1okBMwABW93Ua-EzS8hKVRsgz8XwbXMXIz-1aS0dUjbOgZXa23czXJHqHblulqdHHW3q5-WKqTPT_svEo4JmwghtNAtizkFLcyFbLvkqa9ED9jG14ucxOBBHkUGgHyZk7UsABQ?pageType=perl_serp,,Today
Quality Assurance Technical Operations Specialist,Cynet Systems,Ziprecruiter,"Devens, MA",Contract,https://www.ziprecruiter.com/k/l/AAJvEcTk8CG_r2mBccF7x1el2F4ViaEKX3W2TesmF9QH_u6gAUr0Er6lDJHAflLcQnlsrpslctHXPAEmz8ao77xgc4IVrcp-7GPZxY9BzJMqg8r0vVMf7c-bdXCdhdo-O7lXgyMxeQq99uzUVCTwIu315xDUZNgnwvYwLPLv1riUC8qCpcus4B0HBIVWrD9MHm5F8bA?pageType=perl_serp,"We are looking for Quality Assurance Technical Operations Specialist for our client in Devens, MA
Job Title: Quality Assurance Technical Operations Specialist
Job Location: Devens, MA
Job Type: Contract
Job Description:
Pay Range $60hr - $63.50hr
Responsibilities:
Create and maintain master data/static data in SampleManager LIMS (SMLIMS) by executing the appropriate change management process to support laboratory testing activities and to ensure business, project and/or investigation/CAPA timelines are met.
Test changes/enhancements through dry runs and receive feedback from lab users, when required.
Execute User Acceptance Testing for system functionality changes.
Communicate impact of SMLIMS changes to integrated systems areas (i.e. trending system, MES, etc.).
Collaborate/liase with appropriate laboratory, manufacturing, analytical support and/or site/global IT teams to ensure needs and requirements are accurate in SMLIMS.
Evaluate, recommend and implement processes to improve compliance and the efficiency of laboratory testing operations (i.e. visibility to testing queues, testing metrics monitoring, etc) to support product release, new products, and key performance indicators/lean lab metrics.
Contribute to the development/maintenance of processes for effective communication/visual dashboards for lab system work in progress and tracking team metrics.
Assist with compiling/tracking team metrics.
Author, revise, and/or review procedural documents, such as SOPs and WIs and contribute to the development of associated training content.
Provide ad hoc support to users for issues/questions on SMLIMS.
Communicate technical issues and activity status updates to team members/direct management.
Maintain up to date knowledge on lab system functionality and apply functionality to improve system use and ensure efficient user experience within SMLIMS.
Participate on teams in support of business process improvements/operational excellence.
Participate on small / medium project teams.
Required Knowledge/Skills/Qualifications:

Education:
Minimum B.S. degree in a relevant scientific, computer or engineering program area with at least 2 to 4 years’ experience.
Experience/Knowledge:
Advanced knowledge and in depth understanding of analytical techniques preferred.
Proficient knowledge of a LIMS system, preferably SampleManager LIMS.
Proficient knowledge and understanding of Microsoft Office Applications (Access, Excel, Project, PowerPoint, SharePoint, Teams, Word) and/or other relevant software programs.
Demonstrated ability to work independently to complete assignments within defined time constraints.
Ability to execute changes in the lab system independently, proactively identify problems, troubleshoot issues, and develop potential solutions.
Respond to system issues and troubleshoot to identify the cause.
Ability to interpret and apply cGMPs, regulatory requirements, and industry best practices.
Ability to exercise judgment and make sound decisions within generally defined practices and policies to independently develop approach/solution.
Consult with the technical lead if needed.
Demonstrated ability to effectively train and assist other less experienced individuals.
Skills/Competencies:
Ability to take initiative and prioritize objectives from multiple projects; adhere to scheduled timelines while maintaining flexibility, independently or as part of a team.
Self-directed with a high degree of professional integrity, very organized, and detail-oriented.
Demonstrated problem solving ability, attention to detail, and analytical thinking skills.
Strong interpersonal, oral and written communication skills are essential.
Must contribute to a team based, collaborative and positive environment, clarity of purpose and high commitment to business goals.
Ability to work on multiple complex projects where independent action and a high degree of initiative are required in resolving problems and developing recommendations.",just now
Mobile Developer,"Datum Software, Inc",Ziprecruiter,"Alpharetta, GA",Contract,https://www.ziprecruiter.com/k/l/AAIVQ31o-HRqZXaakewfkwHeA6HONWfV8sOD6n6V4RnzK1T_n8otEfM2zzbktsptQ98TDUx6_GDM0vlF_tmBHmTvboYMHxFqrtZSIU1XXRuWmJXKRqcJ2vAJFhnT0BhRcGKNTNWdqRMofxtHw5Buw4rAvrIaBM_tmCw3SXFy1mAv6PQd2dns8aDdyZDO57XbOMSk4g?pageType=perl_serp,"Remote
Contract-to-hire

Our client is looking for a mobile developer to join their team.
The ideal candidate is passionate about software development and has a track record of leading the design and implementation of new products and features and integration with other applications.
The candidate cares about the user experience.
The ability to mentor and lead in building well-architected software within a positive team environment is key to the role.
Primary responsibilities
As a Software Development Engineer on the team you will partner with program and product managers, and solution architects for software design, documentation, development, engineering approach, delivery and support.
In this role you will collaborate with leaders, work backwards from customers, identify problems, propose innovative solutions, relentlessly raise standards, and have a positive impact customers.
We are looking for a candidate with a focus on building unified platforms that enhances the users.
You would be responsible for implementing technology solutions that can scale at the rapidly growing pace of our customer and partner community.
Required Skills:
5+ years of professional software development experience
5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience
5+ years working with React Native Experience working on scalable React Native architecture to support multiple feature teams. Experience building native bridged modules and components on iOS and Android.
Experience with developing mobile apps that work offline and delayed synchronization
Experience in mobile design patterns (MVVM, MVI, VIPER), building mobile frameworks / SDKs, building custom UX widgets and optimizing apps for performance",just now
Oracle Database Administrator,Cynet Systems,Ziprecruiter,"Melbourne, FL",Contract,https://www.ziprecruiter.com/k/l/AALGy0A0FG-PTLKgJ3A3QVx6T5qBVW0hIO8KgoJqzrVe9bZjdKXNkeF0eK5ci4znaoddZMUC3XtKEnPoUKL_ta_h-yPhpMG9lN2Q4cLGjyy5zw1BDtmd9Vc_K7VW9GxTZaD1Kbbd0FKI08P523jXE7AHM_Tn0thM4ny4pBEyyYZNeRHHGrC020WPjYmPOgO8eMbOPyI?pageType=perl_serp,"We are looking for Oracle Database Administrator for our client in Melbourne, FL
Job Title: Oracle Database Administrator
Job Location: Melbourne, FL
Job Type: Contract
Job Description:
Essential Functions:
Database management with Oracle single instance and also Oracle Rac (ASM & Clusterware) (versions 11g, 12c, 19c) Strong Oem Skills.
Able to create and maintain physical standby databases.
Able to maintain a Sql Server DB.
Knowledge covering installation, configuration, highly skilled in backup/recovery, high availability, data replication solutions, refresh other environments, applying patching/upgrades, HA/DR implementation/support in a traditional data center environment and also in cloud.
Maintains databases in accordance with established policies, procedures and service level agreements.
Administers database in both a VMWare virtualized environment and bare metal servers possibly involving containerized applications.
Strong performance tuning skills to be able to work with software engineering and improve response times of database queries.
Creation of jobs, stored procedures, and other database activities as needed.
Migration of data from one DB platform to another keeping data integrity priorities.
Control of database security systems and how users interact with the data.
Documentation of database processes.
Plan and execute implementations of new data related applications and systems.
Review and implement new database designs based on developer requirements.
Complete system performance tuning and diagnostic related tasks.
System health monitoring and proactive correction of issues.
Troubleshoot problems associated with the assigned Enterprise system(s) collaborating with the SysAdmins and Software.
Coordinates with system vendors to resolve issues, arrange service, and obtain support.
Monitors and tunes the system to achieve optimum level of performance.
Manages and directs proactive and reactive database administration activities to ensure the availability, integrity, and reliability of networked and stand-alone systems.
Works to automate deployment of database related repetitive tasks and maintain them.
Qualifications:
Bachelor’s degree in Computer Engineering, Computer Science, IT Security or related field, and minimum 6 years related experience; or a Master’s degree in Computer Engineering, Computer Science, IT Security or related field, and minimum 4 years related experience.
Minimum 2 years of experience in the database administration field performing the specification, selection, evaluation, testing, deployment and operation of Postgresql and Maria DB on Linux, or Windows Operating Systems (OS) and servers.
Experience debugging database stored procedures, functions and other objects.
Proven troubleshooting and problem solving skills.
Excellent core database administration life cycle skill set from installation to disaster recovery.
1 to 2 years of experience in specifying, configuring, deploying or managing cloud-based systems and architectures.
Preferred Additional Skills:
Experience configuring and maintaining Linux operating systems.
Knowledge and experience with other RDBMS platforms like Oracle (11g/12c/19c and later), SQL Server (version 2012 and later) , OEM 12c, Postgres administration, backup, recovery, refresh databases, performance tuning, HA/DR solutions, upgrade and patching in a virtual environment is an added plus.
Ability to learn new DB technologies leveraging on prior experience, and quickly able to adapt.",just now
ITSM Engineer,BCforward,Ziprecruiter,"Phoenix, AZ",Contract,https://www.ziprecruiter.com/k/l/AAK9m1eyRM-ZIf2_4DWgdMt5oB7GIdULs2xwV4d74Zhiim2MhhdVICQKmmu7KcU86KiyBbS1KrpmIBUC6Ehs8X0xsqRP6gLqQd0BDzefEk2eqEkexCp9x7HLtG5dHB9FUJXdFX9rytkPxu6tSF7qRf3Pk4Vjm_AsY1bH0wDRPRvcmK8ew3DDcD3uaSLk8sehoTZnfA?pageType=perl_serp,"ITSM Engineer
BCforward is currently seeking highly motivated ITSM Engineer for an opportunity in Phoenix, AZ, 85007

Job Title: ITSM Engineer
Location: Phoenix, AZ, 85007
Expected Duration: 04 plus Months contract.

Job Description:
As we transition our IT Service Management platform from Cherwell to ServiceNow, this position will work within the Service Catalog with a solid understanding to drive Strategic design for Service Catalog and all its components and processes.
Responsible to drive the reliability, maturity and value realization for the IT Service Catalog Coordinate and facilitate discussions and working sessions with stakeholders ensuring appropriate level of requirements gathering are understood, documented, and reviewed Work across teams to define requirements, documentation, and training so processes are implemented, documented and appropriate training is completed.
Proactively escalate problems and issues and drive to resolution.
Propose business rules and process workflows required to deliver an effective Service Catalog Work and support other ITSM processes such as Change Management, Incident Management, and Configuration Management as needed.
In-depth knowledge of IT Service management processes and procedures Ability to apply industry best practices to ITSM processes.
Ability to define and document Business Service definitions and interact with Service Owners to interpret and agree on the services offered by their respective Portfolios Knowledge of Flow Designer, and automation concepts within ServiceNow.
Ability to present and communicate effectively amongst multiple teams within the organization.
Strong documentation and business process mapping skills using Microsoft Visio or similar tools ITIL v3 or ITIL v4 Certification preferred.
7+ years of relevant ITSM experience
3+ years of experience in Service Catalog Management
2+ years of ServiceNow development experience
Minimum Education Level: BA.
Interested candidates please send resume in Word format Please reference job code 200692 when responding to this ad.",1 hour ago
Strategic Sourcing Manager,Randstad,Ziprecruiter,"North Billerica, MA",Contract,https://www.ziprecruiter.com/k/l/AALick5IBsX34PpJe_DWEMzZ693pgjLWtLTFvKdpm1RfwTkiyeMoG1Z4FN03pve38To4_jikA_Gdqev9kg3P0MyDffhRo8n35ryTeW6w378PIYggO9tVxt6KpI5C3u-68IWnjxSf_jjTRLrkwg7QEo9tim5GMXE2Bsn6oW3ckkhmkamy432884TvhWs90GDscb0Y1w0?pageType=perl_serp,"Randstad is hiring a Strategic Sourcing Manager for Direct Materials. You will be working with our client, a Life Science company that provides innovative diagnostics, targeted therapeutics and artificial intelligence (AI) solutions that empower clinicians to Find, Fight and Follow® disease. For more than 60 years, this company has delivered life-changing science to patients and providers, going further to improve outcomes and lives.
Start Date: ASAP
Duration: Temp until the end of the year, possibly perm
Openings: 1
Work Site Address: Remote, prefer local
Pay: $65.00
Shift: Monday - Friday, regular business hours
Job Description
As Category Manager – Direct Materials, you will be responsible for implementing category strategies and managing a portfolio of spend. This key position is responsible for leading sourcing initiatives with functional business partners across the organization. As a key link between Internal Stakeholder Groups and External Suppliers, the role holder is accountable for understanding key business drivers and ensuring that operational requirements are fulfilled. You should be experienced in cross-functional collaboration, and use of strategic sourcing best practices to maximize value in terms of cost savings/avoidance, demand management, risk reduction, supplier performance, and contract management.

The role holder conducts internal and external spend and market analyses, identifies opportunities, leads sourcing teams, negotiates contracts and manages key supplier relationships. The role holder is an energetic, flexible team player capable of forming strong relationships throughout the entire organization, in addition to successfully leveraging resources, processes and tools to achieve desired outcomes.

Scope includes management and development of external spend in the following categories; Raw Materials, Printed & Packaging Materials, Devices, Technical Production Components, and Contract Manufacturing Organizations.

Key Responsibilities/Essential Functions
Lead strategic sourcing initiatives with internal business partners for specific functional areas
Ensure implementation of strategies in a coordinated way across the Organization
Lead supplier selection and recommendation activities including qualitative and quantitative analysis, selection criteria, long and short lists, RFI and RFP development and analysis
Maintain external/marketplace awareness, related to trends within responsibility scope and sourcing best practices
Utilize benchmark pricing tools to support negotiations and lead commercial negotiations with suppliers
Understand the legal, technical, and commercial aspects of agreements
Manage key relationships with suppliers to ensure the realization of value—this includes conducting regular business reviews, maintaining open lines of communication, and conflict resolution when necessary
Establish KPIs, customizing as appropriate for highest complexity categories
Qualifications
Bachelor's degree required
5-7 years experience in direct materials strategic sourcing/category management in Life Science/Pharmaceutical related industry
Skills in conflict resolution and negotiation
Excellent communicator, politically persuasive, demonstrated skills in collaboration
Category Strategy development/deployment experience
Demonstrated proficiency in ERP platforms. Experience with procurement related business systems (i.e. Contract Management Systems, SAP, Oracle, etc..). Strong spend analytics capability, and ability to segment commodity data to prioritize business opportunities.
Exceptional contract management and project management skills, including the ability to manage multiple projects of various diverse scope in a cross-functional environment
Proven ability to manage change, ability to work across organizational boundaries and international borders, and strong decision making
INTERESTED IN LEARNING MORE? APPLY NOW!
FOR MORE IMMEDIATE CONSIDERATION, email a current resume to iris.levy@randstadusa.com
TXT: Your name and SOURCING to 954-361-4744",1 hour ago
Software Tester/QA Analyst 4 (HYBRID) (BHJOB1435_30283),Astyra Corporation,Ziprecruiter,"Mechanicsville, VA",Contract,https://www.ziprecruiter.com/k/l/AAKRaPhqxKZKcPQlMmior0DL8mo7LPWe89zJGaRPPWBMPIyKWmoh8jtlzFnC-K0ZkCe7UXZpGBeJj4p7jK-aCdKOsflHLtbIWGH4CP2W7ZAf0aJx5fCh87nav3FnJBJw8W38u_4JVhsSJsaAK0egwuvNgwJtljbWHYwmalze25pXjSMWQJ7Dd0L9RRW6Y-xF37Nzl9I?pageType=perl_serp,"Software Tester/QA Analyst 4 (HYBRID) (3 DAYS/WEEK ON SITE)

Job Description:
This position will be primarily responsible for software test analysis to support the client’s Quality Engineering Team performing manual testing. This position will support testing needs for the migration of the client’s licensing system to a SaaS environment. This will encompass the execution of our entire regression portfolio against the new environment.

Responsibilities:
Requirements analyzation and review
Execute test plans to ensure that all objectives are met
Write and update (manual) test scripts
Securing and maintaining repeatable test data
Attend daily meetings with team members to discuss progress
Test applications and verify functionality in accordance with published requirements, test cases, procedures, and/or user stories
Facilitate test review sessions as needed to execute integrated and system testing activities
Understands the individual components of the system and how they interact with one another.
Self-starter that is able to anticipate the next steps in the design and development of the test strategy
Understand the boundaries of the system and validate the impact of various processes on the system produce desired results.
Communicate and document test results to involved parties and work with stakeholders to ensure applications are being developed as expected
Escalates issues and risks to project leadership in accordance with best practices
Work closely with developers and business analysts to ensure product requirements are met
Ensure quality assurance procedures meet established development and testing standards
Ensure tasks identified in the master test and quality assurance plans are executed in accordance with defined standards
Maintain project documentation
Provides detailed communication that is both respectful and transparent with management and peers
Exhibits openness to others’ views
Works independently and/or with others while managing multiple assignments
Strong time management skills
Strong knowledge of SQL and ability to create/write SQL queries

Required Skills/Experience:
Skilled in performing quality assurance and software testing processes and creating supporting deliverables Required 5 Years
Skilled in conducting test planning, executing test cases and performing validation activities Required 5 Years
Detail oriented thinker that can balance multiple testing efforts in a fast-paced environment Required 5 Years
Strong planning and organizational skills Required 5 Years
Strong negotiation and conflict resolution skills with an openness to listen to all viewpoints Desired 5 Years
Ability to analyze risks and properly identify steps to mitigate their impact to testing activities Required 5 Years
Self-starter works with minimum direction and supervision in achieving desired results Required 5 Years
Must be able to work in a collaborative environment or independently Required 5 Years
Lead the development of manual test scripts and perform front and back-end test validation activities Required 5 Years
Variety of testing experience such as: integration, smoke, interface, regression, and functional testing. Required 5 Years
Strong knowledge of SQL database systems and writing queries Required 5 Years
Skilled in facilitating meetings and providing presentations to project teams Desired 2 Years
Experience with Jira and Zephyr Desired 2 Years
Bachelor’s Degree Required",just now
IT Level III Support- SharePoint,"Pomeroy Technologies, LLC",Ziprecruiter,"Princeton, NJ",Contract,https://www.ziprecruiter.com/k/l/AAL23UIgqJpnqaUJNXDNb92wbhXAyG1C2ciYb1s0VUlSGu4gLoR0eVDUUemG81NLE49GZAspDzHYC8EriTyvfw2lgU77raZvWmbp7I0u-IU-TqX54rB3uCURNNp8VWKz5QqktPTejrcd0qkFpcMR6z3vFMwd_KZ2DdXx8-3uxfiFu8v--2qDVm4CYT_yEmB_fXb_lnM?pageType=perl_serp,"Pomeroy is currently hiring for a IT Support- Level 3 Engineer. This position will be providing high level IT Support at our client located in Princeton, NJ. The main responsibility of this role is to maintain essential IT infrastructure, including operating systems, security tools, applications, servers, email systems, laptops, desktops, software, and hardware.
Key Job Responsibilities
Support Virtual Computer Lab and virtual applications. Install applications on the managed computers using a Modern cloud-based Desktop management system. Answer tickets associated with Physical Desktop and Virtual application issues.
Work with the Amazon Virtual Desktop product to deliver solutions for complete virtual desktops and applications. Assist in creating and maintaining Virtual Machines (VMs). Use the Modern Desktop Management system (MDM) to install/update applications and apply patches to Windows computers.
Responsible for Desktop management and applications on managed physical workstations using Microsoft Endpoint manager (Intune).
Workstation management, this includes but is not limited to Ivanti, maintenance, repair, and change outs, etc.
Plan and execute North American user related migrations.
Lead North American teams in the design and implementation of Microsoft related technologies.
Provide support for with technological problems relating to the Desktops,
Recommend for purchase, install, configure, and test hardware, related components, and software that will be purchased/supported by Desktop Engineering
Maintain an accurate inventory of the technology equipment, software, and supplies.
Engage in professional development to stay abreast of technological developments. Research current trends and developments; exercising informed judgment and advising on new directions. Perform duties of a lower classification and other duties as required.
Provide advanced problem-solving skills for problems/questions associated with hardware /software.
Help maintain standards for installation of infrastructure software / hardware installations.
Qualifications/Requirements
Bachelor’s Degree in IT or related field
5+ years of progressive IT experience in infrastructure support / infrastructure architecture
Ability to juggle competing tasks and quickly adapt as business needs are shifted.
Intune, Endpoint Manager (Ivanti).
Knowledge of device management and experience with desktop management products, (examples Ivanti, NexThink).
Experience with software packaging and remote deployment to various computer models. Customer service experience.
Ability to work in a team environment as well as individually.
Ability to establish, build and maintain relationships with individuals at all levels of the organization.
Ability to effectively communicate technical processes and concepts to non-technical user groups.
Strong knowledge of Microsoft Windows server and client operating systems
Working Knowledge of Virtualization – VMWare / AWS.
Understanding of interdependence of enterprise applications (SharePoint, Web-based systems, ERP systems, Exchange, etc.) and Active Directory.
MCSE or MCITP or related certifications are a bonus.
Support Virtual Computer Lab and virtual applications. Install applications on the managed computers using a Modern cloud-based Desktop management system. Answer tickets associated with Physical Desktop and Virtual application issues.
Preferred skills and qualifications
· Experience with Endpoint Manager software Ivanti and Intune
· Working knowledge of Digital Employee Experience Software NextThink
· Knowledge of SharePoint administration
· Professional certification",just now
"Sr Cloud Data Engineer / McLean VA or Dallas TX Onsite) , 6+ Months Contract to hire","Suncap Technology, Inc.",Ziprecruiter,"McLean, VA",Contract,https://www.ziprecruiter.com/k/l/AAIQe_YqBpxQxIfrElznv_oooe08YUq6rg45m-YH1qRCknZhC9u4_Xg7y9dN2VHXTh53vhU0g3jCqgOVdHRUoHrqqoQlbVkAK1YFJ7mCEGaSftu4_Gd6wF03ODzfABMzmcCnkHH15A824hTpWIFduRP643FaT-fQeHTj6DthGoxsi-cdfTZBZiJubbwjUYgNgGx8gQ?pageType=perl_serp,"Job Description Onsite
6 Months C2H
Must Haves:
Building data lake platform in AWS (Glue, DynamoDB S3, EMR)
Python
Scala
Understand data engineering, data governance, data lineage
Linux Shell Scripting
Really Nice to Have:
Snowflake
Data warehousing
Kubernetes
Hadoop infrastructure
Requirements:
Experience with Big Data technologies such as Hadoop/Hive/Spark specific to AWS related services is a plus.
Expertise in ETL optimization, designing, coding, and tuning big data processes using Apache Spark or similar technologies.
Sound knowledge of distributed systems and data architecture - design and implement batch and stream data processing pipelines, knows how to optimize the distribution, partitioning, and MPP of high-level data structures.
5+ years of work experience with building Data Pipelines, Data Processing, Data Modeling, and Data Architecture.
Experience operating very large data warehouses or data lakes. (Snowflake, etc)
Excellent skills in writing and optimizing SQL.
Knowledge of Engineering and Operational Excellence using standard methodologies.
Knowledge of IT, service-oriented architectures, software development life cycles, or information security platforms and applications.
Minimum 5+ years of experience in software development.
3+ years of related industry experience in an enterprise environment.
5+ years of data engineering experience.
Scala / Python, pySpark(Boto, Boto3, etc.)/ Spark experience.
Delta lake, delta table and lakehouse architecture
Datewarehouse Experience (Snowflake)
Experience with lambda, EMR, SQS, DynamoDB, Glue, Stepfunctions, etc.
Linux and shell scripting.
Knowledge of:
Kubernetes.
Formal design patterns and industry best-practices.
2+ years of experience with requirements, design, implementation, integration, and testing for data and analytics integration.
2+ years of experience across a variety of technologies such databases, directory services, application servers, network infrastructures, Linux operating systems, and an understanding of fundamental security and data flows within these components.
Excellent verbal and written communication skills.
Self-motivated, driven, and creative individual.
Scaling systems and microservices.
Familiarity with CI/CD processes
Code coverage analysis / static analysis tools.
Agile programming processes and methodologies such as Scrum.
Scheduling tools like Autosys , ControlM.
Informatica IICS , Talend",just now
Salesforce Architect,INTERNATIONAL CLOUD BUSINESS INC,Ziprecruiter,"Baltimore, MD",Contract,https://www.ziprecruiter.com/k/l/AAL1ds3Lu1r3yUla3BtcxReJW4zeT_dvJ_lzE1VF-yFj4lf0YsiJh5gvVFttyF3fncgreFHImX7VAwlWCZfwncnU5c5t2XPfBxFXpWgXLVIj8BqfnNBnpdK290UNH_jvEokZ754Uj_95uuiIO2yrrtJQSdgLPh1ZK1a29ojH_dcy1YfJFLIKzigakBrCGIO8l2-hGa8?pageType=perl_serp,"Demonstrate thorough knowledge of Salesforce.com architecture, provide innovative solution approaches, and support programming, database development, and application integration efforts. Architect, design, develop, implement, and support enterprise solutions in Salesforce. Develop technical reference models to include hardware and software standards. Provide architecture recommendations for Salesforce implementations and integrations with web application technologies and middleware solutions. Lead architecture review of applications and integrations to ensure security compliance. Perform periodic reviews of Salesforce applications and integrations to ensure platform standards are met. Provide recommendations on usage optimizations and cost reduction strategies for infrastructure and product deployments. Collaborate and consult with infrastructure and system operations teams to help automate the end-to-end operations of applications and systems in AWS Cloud. Develop standards and codebase to monitor and alert various applications to help ensure performance metrics are met. Monitor systems performance, troubleshoot errors, and debug. Provide direction and supervision to the IT team members in implementing coding strategies, system development processes, architectural planning, system integration testing, and implementation. Demonstrate thorough knowledge of system architecture, provide innovative code development approaches, and support programming, database development, and application integration efforts. Provide direction and support for all system testing efforts, including unit testing, load testing, end-to-end testing, validation testing, and user acceptance testing. Work with developers to define, build consensus around, and implement enterprise systems and application architectures to ensure performance, scalability, maintainability, extensibility, and application integration with external systems. Suggest direction for all system testing efforts, including unit testing, functional testing, end-to-end testing, validation testing, and user acceptance testing. Implement enterprise system and application architecture to ensure performance, scalability, maintainability, extensibility, and application integration with external systems. Create Packages to deploy code from Sandbox to the Production environment and troubleshoot all issues related to code in Sandbox and the Production environment. Adhere to all security, change control, and MHBE Project Management Office (PMO) policies, processes, and methodologies. Note: The candidate must be flexible to work overtime as needed, including weekends, holidays, and off-hours.",19 hours ago
